id,name,text
georgia_emelyov,乔治娅·叶梅廖夫,"每当潜袭者对本服务器进行一次失败的潜袭时，造成1点网域伤害。
2[credit]: 将乔治娅·叶梅廖夫转移到另一台服务器。"
geothermal_fracking,地热液压,"当你用地热液压计分时，放置2枚议案指示物到本卡牌上。
[click], <strong>所附载的议案指示物</strong>: 获得7[credit]并拿取1枚负面声誉标记。"
ghost_branch,,
ghost_runner,潜袭者幽灵,"当潜袭者幽灵被安装时，放置3[credit]到本卡牌上。当潜袭者幽灵上没有信用点时，销毁本卡牌。
你能在潜袭中使用潜袭者幽灵上的信用点。"
ghosttongue,幽灵之舌,"当你安装本硬件时，受到1点核心伤害。
所有事件的打出费用减1[credit]。"
gila_hands_arcology,毒蜥爪生态屋,"[click], [click]: 获得3[credit]。"
gingerbread,姜饼,"1[credit]: 破解<strong>追踪者</strong>子进程。
2[credit]: 强度+3。"
giordano_memorial_field,,
glenn_station,格伦站,"格伦站能被附载一张卡牌。
[click]: 从总部牌面朝下附载一张卡牌到格伦站上。
[click]: 将格伦站上的一张卡牌加入总部。"
global_food_initiative,全球食品新倡议,当全球食品新倡议在潜袭者的分数区时，其价值的议案分数减1。
globalsec_security_clearance,全球保卫组安全许可,"如果你具有至少2[link]，才能安装。
当你的回合开始时，你可以失去[click]。如果你如此做，查看研发中心顶端的一张卡牌。"
glut_cipher,,
god_of_war,,
gold_farmer,打钱工作室,"每当潜袭者破解1条本防火墙上的印刷子进程时，其失去1[credit]。
[subroutine] 终止本次潜袭，除非潜袭者支付3[credit]。
[subroutine] 终止本次潜袭，除非潜袭者支付3[credit]。"
golden,金雕,"2[credit]: 破解最多2个<strong>警报</strong>子进程。
2[credit]: 强度+4。
2[credit], <strong>将金雕加入你的操控器</strong>: 关闭一个<strong>警报</strong>。在一次遭遇中使用金雕破解该<strong>警报</strong>上的所有子进程后，才能使用本能力。"
gordian_blade,戈尔迪之刃,"对接 → <strong>1[credit]:</strong> 破解1条<strong>门禁</strong>子进程。
<strong>1[credit]:</strong> 本次潜袭的剩余时间内强度+1。"
gorman_drip_v1,戈尔曼水滴V1,"每当公司花费[click]（不通过卡牌能力）来补一张卡牌或获得1[credit]时，放置1枚病毒指示物到戈尔曼水滴V1上。
[click], [trash]: 戈尔曼水滴V1上每有1枚病毒指示物，获得1[credit]。"
government_contracts,政府合约,"[click], [click]: 获得4[credit]。"
government_investigations,政府调查,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被计分。
当秘密花费信用点时，玩家不能花费2[credit]。"
government_subsidy,政府补贴,获得15[credit]。
government_takeover,政府接管,"[click]: 获得3[credit]。
每套牌组限制1张。"
gpi_net_tap,GPI网络分接器,每当你接驳到一层防火墙时，你可以揭示它。然后你可以销毁GPI网络分接器以退出。
graft,,
grappling_hook,爪钩,[trash]: 破解一层防火墙上除一个子进程以外的其余所有子进程。
gravedigger,掘墓者,"每当一张已安装的公司卡牌被销毁时，放置1枚病毒指示物到掘墓者上。
[click], 所附载的病毒指示物: 公司销毁研发中心顶端的一张卡牌。"
greasing_the_palm,隐蔽行贿,获得5[credit]。你可以从总部安装1张卡牌。你可以移除1枚锁定标记，以放置1枚推进指示物到该卡牌上。
green_level_clearance,,
grifter,骗徒,当你的回合结束时，如果你本回合进行过成功的潜袭，获得1[credit]；否则，销毁骗徒。
grim,犬灵,"当你激活犬灵时，拿取1枚负面声誉标记。
[subroutine] 销毁一个程序。"
grimoire,黑魔典籍,"+2[mu]
每当你安装一个<strong>病毒</strong>程序时，放置1枚病毒指示物到该程序上。
每位玩家限制1个<strong>控制台</strong> 。"
grndl_power_unleashed,地新研发所: 能源无限,你游戏开始时具有10[credit]和1枚负面声誉标记。
grndl_refinery,,
gs_sherman_m3,GS谢尔曼M3,"如果你具有至少2[link]，GS谢尔曼M3的内存费用为0，即使其未被安装。
2[credit]: 破解任意数量的<strong>屏障</strong>子进程。
2[credit]: 强度+3。"
gs_shrike_m2,GS百舌鸟M2,"如果你具有至少2[link]，GS百舌鸟M2的内存费用为0，即使其未被安装。
2[credit]: 破解任意数量的<strong>警报</strong>子进程。
2[credit]: 强度+3。"
gs_striker_m1,GS打击者M1,"如果你具有至少2[link]，GS打击者M1的内存费用为0，即使其未被安装。
2[credit]: 破解任意数量的<strong>门禁</strong>子进程。
2[credit]: 强度+3。"
guard,门卫,"门卫不能被略过。
[subroutine] 终止本次潜袭。"
guinea_pig,,
guru_davinder,古鲁达温德,"防止所有的网域伤害和肢体伤害。
每当古鲁达温德防止至少1点网域伤害或肢体伤害时，销毁他，除非你支付4[credit]。"
gutenberg,古腾堡,"当古腾堡保护研发中心时，其强度+3。
[subroutine] <trace>追踪 7</trace> 如果成功，给予潜袭者1枚锁定标记。"
gyri_labyrinth,脑回迷宫,[subroutine] 潜袭者的手牌上限减2，直到公司的下回合开始。
haarpsichord_studios_entertainment_unleashed,箭琴影业: 娱乐无限,每回合潜袭者不能窃取多于一个议案。
haas_arcology_ai,哈斯生态屋型人工智能,"未激活的哈斯生态屋型人工智能才能被推进。
[click], <strong>所附载的推进标记</strong>: 获得[click][click]。每回合仅能使用一次本能力。"
haas_bioroid_architects_of_tomorrow,哈斯生化: 未来的设计师,每回合潜袭者第一次通过一层已激活的<strong>生化人</strong>防火墙时，你可以激活1张<strong>生化人</strong>卡牌，其激活费用减4[credit]。
haas_bioroid_engineering_the_future,哈斯生化: 创建未来,每回合你第一次安装卡牌时，获得1[credit]。
haas_bioroid_precision_design,哈斯生化: 精密设计,"你的手牌上限+1。
每当你将一个议案计分时，你可以将1张卡牌从档案库加入总部。"
haas_bioroid_stronger_together,,
hacktivist_meeting,激进黑客集会,"本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被计分。
作为激活非防火墙卡牌的额外费用，公司必须从总部随机销毁一张卡牌。"
hades_fragment,冥府裂片,"当你的回合开始时，你可以从档案库将一张卡牌加入研发中心底端。
每套牌组限制1张。"
hades_shard,冥府碎片,"每当你对档案库进行一次成功的潜袭时，你可以从你的操控器安装冥府碎片，忽略所有的费用，代替读取卡牌。
[trash]: 读取档案库中的所有卡牌。
每套牌组限制1张。"
hadrians_wall,,
hafrun,明蛤,"在对本服务器的潜袭中，当你激活本防火墙时，你可以从总部销毁1张卡牌。如果你如此做，选择1张已安装的潜袭者卡牌。在本次潜袭的剩余时间内，该卡牌的能力不能破解子进程。
[subroutine] 终止本次潜袭。"
hagen,哈根,"每有1个已安装的<strong>破解器</strong>，本防火墙的强度-1。
[subroutine] 销毁1个不是<strong>解码模块</strong>、<strong>分解模块</strong>或者<strong>断路模块</strong>的已安装的程序。
[subroutine] 终止本次潜袭。"
hailstorm,,
hakarl_1_0,生化鲨1.0,"在对本服务器的潜袭中，当你激活本防火墙时，你可以关闭另一张已安装的卡牌。如果你如此做，潜袭者在本回合剩余时间内不能使用<strong>生化人</strong>防火墙上印刷的付费能力。<strong>失去[click]:</strong> 破解1条本防火墙上的子进程。只有潜袭者可以使用本能力。
[subroutine] 造成1点核心伤害。
[subroutine] 终止本次潜袭。"
hammer,铁锤,"每次遭遇本防火墙期间，潜袭者不能以使用<strong>断路模块</strong>以外的其他方式破解超过1条本防火墙上的印刷子进程。
[subroutine] 给予潜袭者1枚锁定标记。
[subroutine] 销毁1个已安装的资源或硬件。
[subroutine] 销毁1个不是<strong>解码模块</strong>、<strong>分解模块</strong>或<strong>断路模块</strong>的已安装的程序。"
hangeki,,
hannah_wheels_pilintra,汉娜·“驭手”·皮林特拉,"[click]<strong>:</strong> 获得[click]。潜袭一台远程服务器。当本次潜袭结束时，如果潜袭失败，拿取1枚锁定标记。本能力每回合仅限使用一次。
[click]，[trash]<strong>:</strong> 获得[click][click]。移除1枚锁定标记。"
hansei_review,自我反省,获得10[credit]。如果总部中有卡牌，销毁其中1张。
harbinger,先驱,当先驱被销毁时，将其面朝下安装，代替加入你的堆阵。
hard_at_work,辛勤工作,当你的回合开始时，获得2[credit]并失去[click] 。
hard_hitting_news,重磅新闻,"在你结算本事务后，结束你的行动阶段。
如果潜袭者在他/她的上回合进行过潜袭，才能打出。
<trace>追踪 4</trace> 如果成功，给予潜袭者4枚锁定标记。"
harishchandra_ent_where_you_re_the_star,哈里什昌德拉娱乐: 你就是明星,如果潜袭者被锁定，他/她以展示其操控器的方式进行游戏。
harmony_ar_therapy,和谐医学院AR心理治疗,"从你的堆阵中选择最多5张名称不同的卡牌。将这些卡牌洗入你的存储栈。
将本事件移出游戏。"
harmony_medtech_biomedical_pioneer,和谐医学院: 生命医学的先锋,每位玩家赢得游戏胜利所需的议案分数减1。
harvester,收割者,"[subroutine] 潜袭者补三张卡牌，然后弃牌到他/她的手牌上限。
[subroutine] 潜袭者补三张卡牌，然后弃牌到他/她的手牌上限。"
hasty_relocation,仓促转移,"作为打出本事务的额外费用，销毁研发中心顶端的一张卡牌。
补三张卡牌。将三张卡牌从总部按任意顺序加入研发中心顶端。"
hatchet_job,恶语中伤,"作为打出本事务的额外费用，花费[click]。
<trace>追踪 5</trace> 如果成功，将一张已安装的非<strong>虚拟</strong>卡牌加入潜袭者的操控器。"
hayley_kaplan_universal_scholar,海莉·开普兰: 宇宙学才,每回合你第一次安装一张卡牌时，你可以从你的操控器安装另一张相同类型的卡牌（支付其安装费用）。
heartbeat,心跳,"+1[mu]
<strong>销毁一张已安装的卡牌</strong>: 防止1点伤害。
每位玩家限制1个<strong>控制台</strong>。"
hearts_and_minds,笼络民心,当你的回合开始时，你可以从一张已安装的卡牌上转移1枚推进指示物到一张你可以推进的已安装的卡牌上。如果没有防火墙保护本服务器，你还可以放置1枚推进指示物到一张你可以推进的已安装的卡牌上。
hedge_fund,对冲基金,获得9[credit]。
heimdall_1_0,,
heimdall_2_0,海姆达尔2.0,"潜袭者能花费[click][click]，以破解海姆达尔2.0上最多2个子进程。
[subroutine] 造成1点脑部伤害。
[subroutine] 造成1点脑部伤害并终止本次潜袭。
[subroutine] 终止本次潜袭。"
heinlein_grid,海因莱因网阵,"在对本服务器的潜袭中，如果潜袭者失去或花费过一个时点，他/她失去其信用池中所有的信用点。
每台服务器限制1个<strong>区域</strong>。"
helheim_servers,,
heliamphora,太阳瓶子草,"[interrupt] → 每当你将要读取一张档案库中的卡牌时，你可以改为将其牌面朝上附载到本程序上。<em>（它没有被安装。）</em>你每次侵入档案库期间，本能力仅限使用一次。
当公司清除病毒指示物时，其从总部随机销毁2张卡牌。销毁本程序。"
helium_3_deposit,氦-3仓储,当你用氦-3仓储计分时，放置最多2枚能量指示物到一张具有至少1枚能量指示物的卡牌上。
hellion_alpha_test,恶狼阿尔法测试,"如果潜袭者在他/她的上回合安装过资源，才能打出。
<trace>追踪 2</trace> 如果成功，将一个已安装的资源加入潜袭者的存储栈顶端。如果失败，拿取1枚负面声誉标记。"
hellion_beta_test,恶狼贝塔测试,"如果潜袭者在他/她的上回合销毁过被读取的公司卡牌，才能打出。
<trace>追踪 2</trace> 如果成功，销毁两张已安装的非程序卡牌。如果失败，拿取1枚负面声誉标记。"
